canonical_smiles,pchembl_value
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(N/N=C/c2ccc(OC(F)(F)F)cc2)ncc1Cl,7.68
Cc1ccc(F)c(N=C(O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,6.5
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccc(F)cc21,8.32909090909091
COc1ncccc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,7.74
CC1(C)c2cc(OCCN)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.1
CN(C)S(=O)(=O)Oc1ccc2c(c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,7.29
Cc1cccc(N=C(O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,5.8
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cccc(N)c5)c4)c3c2)cn1,7.55
COc1cccc(-c2nc3c(N[C@H]4[C@@H](C(=N)O)[C@@H]5C=C[C@H]4C5)c(Cl)cnc3[nH]2)c1,6.67
COc1ccc(-c2nc3ncc(Cl)c(N[C@H]4[C@@H](C(=N)O)[C@@H]5C=C[C@H]4C5)c3[nH]2)cc1,6.7
COc1ccccc1-c1nc2c(N[C@H]3[C@@H](C(=N)O)[C@@H]4C=C[C@H]3C4)c(Cl)cnc2[nH]1,7.25
CC1(C)c2cc(OC[C@H](O)CO)c(O)cc2C(=O)c2c1[nH]c1cc(Cl)ccc21,7.39
CN1CCC(c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)C(O)C1,6.2
CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,6.17
CN(c1ncccc1CN=c1[nH]c(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,6.7
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CCCOc2ccc(F)cc21,8.646666666666667
COc1cc(Nc2ncc3ccc(-c4ccccc4)n3n2)cc(OC)c1OC,6.67
CC1(C)c2cc(OCCNS(N)(=O)=O)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.12
N=c1ccc2cc(NCCc3ccccc3)cc(Nc3ncccn3)c2[nH]1,5.8
Cc1cccc(N=C(O)Nc2ccc(-c3cncc4c3c(N)nn4C)cc2)c1,5.9
C[C@H]1Oc2cc(cnc2N)-c2c(nn(C)c2C#N)CN(C)C(=O)c2ccccc21,8.4
CC1(C)c2cc(OC[C@@H](O)CO)ccc2C(=O)c2c1oc1ccccc21,5.68
CC1(C)c2cc(OC[C@H](O)CO)ccc2C(=O)c2c1oc1ccccc21,5.79
CN1CCN(c2ccc(N=c3[nH]c(N)c(C(=O)c4c(Cl)cccc4Cl)s3)cc2)CC1,6.5
C/C(=N\Nc1ncc(Cl)c(=Nc2ccccc2S(=O)(=O)C(C)C)[nH]1)c1ccc(F)cc1,7.885
CN1CCN(c2ccc3nc(-c4c(O)nc5cccc(F)c5c4N)[nH]c3c2)CC1,5.706666666666667
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,7.866666666666666
C[C@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,6.28
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,6.937323943661972
C[C@@H](Sc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,6.46
COc1cc(P(C)(C)=O)ccc1Nc1ncc(Cl)c(=Nc2ccccc2C(C)=O)[nH]1,9.1
COc1cccc(/C=N/Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)c1,7.640000000000001
COc1ccc(/C=N/Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)cc1,7.705
Cc1nn(C)c2c1-c1cnc([NH3+])c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,8.846666666666666
Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@@H](C)c1cc(F)ccc1C(=O)N(C)C2,7.49
Cc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,8.846666666666666
COc1nn(C)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,9.473333333333334
CN(C)CC(O)COc1ccc(Nc2nccc(=Nc3cc(Cl)ccc3Cl)[nH]2)cc1,6.0
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1cc(F)ccc1Cl,7.355
CN1CCN(c2ccc(Nc3ncc(Cl)c(=Nc4ccccc4)[nH]3)cc2)CC1,7.17
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cccc(N=C(O)CN)c2)ncc1Cl,8.3825
CC(=O)N1CCc2[nH]c(/C=C3\C(O)=Nc4ccc(OC(C)C)cc43)cc2C1,5.48
COc1cccc(N=C(O)N2CCC(c3nc4cccc(C(=N)O)c4[nH]3)CC2)c1,5.5
N[C@H]1CCCC[C@H]1N=c1cc2ncnc(O)c2c(Nc2cccc3cc[nH]c23)[nH]1,7.16
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,5.706666666666667
CN=C(O)[C@H]1[C@@H]2C=C[C@@H](C2)[C@H]1N=c1[nH]c(Nc2cccc(N=C(O)CN)c2)ncc1Cl,6.96
COc1nc(N2CCSCC2)ccc1Nc1ncc(Cl)c(=Nc2ccccc2NS(C)(=O)=O)[nH]1,5.483333333333333
Cc1nn(C)cc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2C(=O)N(C)C)c1,7.085
COc1cc(P(C)(C)=O)ccc1Nc1ncc(Cl)c(=Nc2ccccc2P(C)(C)=O)[nH]1,8.97
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2nc3c(s2)CCN(C)CC3)ncc1Cl,6.11
CCN(CC)C(=O)c1csc(Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)n1,6.33
CN=c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,5.6
CCc1nc(C(N)=O)c(=Nc2ccc3cnn(C)c3c2)[nH]c1N[C@H]1CC[C@H](O)CC1,7.12
CCc1nc(C(N)=O)c(=Nc2cccc(S(C)(=O)=O)c2)[nH]c1N[C@H]1CC[C@](C)(O)CC1,9.0
N=c1ccc(-c2ccc3ncc4c(O)nc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)c[nH]1,5.93
O=C(O)c1ccc(-c2cnc3c(c2)N(Cc2cc(Cl)ccc2C(F)(F)F)CCN3)cc1,5.88
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,6.2
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cccc(C(F)(F)F)c5)c4)c3c2)cn1,6.470000000000001
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cccc(C#N)c5)c4)c3c2)cn1,7.16
COc1cc(-c2nc3cc(C)ccn3c2/N=C/c2cc(Cl)ccc2O)ccc1O,5.62
CC1(C)c2cc(CNCC(F)(F)F)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.93
CCOC(=O)c1c(C)n(-c2ccc(I)cc2)c2c1cc(O)c1ccccc12,5.6
CC1(C)c2cc(OC3COC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.75
CC1(C)c2cc(S(=O)(=O)CCC(=O)O)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.15
N#Cc1c(SCC(=O)c2ccccc2)nc2c(c1-c1ccsc1)CCCC2,4.46
CN=C(O)c1ccccc1Sc1ccc2c(C=Cc3ccccn3)[nH]nc2c1,5.7
Cn1cc(-c2cnc3[nH]cc(-c4cnn(Cc5cccc(C(=O)O)c5)c4)c3c2)cn1,6.55
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3ccccn3)c12,6.8
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3ccncc3)c12,6.529999999999999
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3cccnc3)c12,6.535
CC1(C)c2cc(OC[C@H](O)CO)c(Br)cc2C(=O)c2c1[nH]c1cc(OC(F)(F)F)ccc21,6.54
Cc1nn(Cc2cccc(F)c2)cc1-c1c[nH]c2ncc(-c3cnn(C)c3)cc12,7.735
Cc1cccc(N=C(O)Nc2ccc(-c3cccc4c3CN=C4O)cc2)c1,6.3
CC1(C)c2cc(C(O)=NOCCO)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.44
CC1(C)c2cc(O[C@H]3CCOC3)ccc2C(=O)c2c1[nH]c1cc(Br)ccc21,6.36
CC1(C)c2cc(OC3COC[C@@H]3O)ccc2C(=O)c2c1[nH]c1cc(Br)ccc21,6.57
Cc1[nH]nc2ccc(-c3cncc(OCC(N)Cc4ccc(Cl)c(Cl)c4)c3)cc12,6.1
CNC1=C2N=C(c3ccc(NC(O)=Nc4cccc(C(F)(F)F)c4)cc3)CCN=C2NC=N1,5.9
C[C@@H](Oc1cc(-c2cccc(S(C)(=O)=O)c2)cnc1N)c1cc(F)ccc1-n1nccn1,8.153333333333332
CS(=O)CCOc1ccc2c(c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,7.99
CC1(C)c2ccc(OC[C@H](O)CO)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.36
CC1(C)c2[nH]c3cc(C#N)ccc3c2C(=O)c2cccc(OC[C@@H](O)CO)c21,6.87
CC1(C)c2cc(OCCNC(=N)O)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.58
COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)c1cnoc1C)C3)C(O)=N2,5.85
CC1(C)c2cc(OC[C@@H](O)[C@H](O)CO)ccc2C(=O)c2c1[nH]c1cc(Cl)c(Cl)cc21,6.26
CN1CCN(c2ccc(-c3ccc4[nH]c5nccc(Cl)c5c4c3)cc2)CC1,5.84
C[C@H]1Oc2nc(cnc2N)-c2cc(S(C)(=O)=O)ccc2CN(C)C(=O)c2ccc(F)cc21,9.37
CC1(C)c2cc(OCCNS(C)(=O)=O)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.31
CC1(C)c2cc(C(O)=NCCNS(N)(=O)=O)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.68
CC1(C)c2ccc(OC[C@@H](O)[C@H](O)CO)cc2C(=O)c2c1[nH]c1cc(Br)ccc21,7.54
C[C@@H](Oc1cc(-c2cnn(C3CC4(CNC4)C3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,8.66
CC1(C)c2cc(OC[C@@H](O)[C@H](O)CO)ccc2C(=O)c2c1[nH]c1cc(I)ccc21,7.08
Cc1cc(-c2cccc(NCCN)c2)c(/C=C2\C(O)=Nc3ccccc32)[nH]1,7.05
Cc1cc(-c2ccc(NCCN)cc2)c(/C=C2\C(O)=Nc3ccccc32)[nH]1,6.83
COc1ccc(-n2ccc3cnc(Nc4cc(OC)c(OC)c(OC)c4)nc32)cc1,5.6
CCCCN(CCC#N)C(=O)c1ccc2[nH]c(-c3n[nH]c4ccccc34)nc2c1,5.8
CNS(=O)(=O)c1ccccc1N=c1[nH]c(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,8.35
CN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5n[nH]cc5c4)n3)cc2)CC1,7.6
Cc1nc(C(C)(C)O)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,8.485
Cc1nc([C@@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,8.11
Cc1nc([C@](C)(O)CO)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,8.714666666666668
COc1cc(Nc2ncc(F)c(N=c3ccc4c([nH]3)N=C(O)C(C)(C)O4)n2)cc(OC)c1OC,6.26
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,5.813333333333333
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,5.72
COc1ccc(/C(C)=N/Nc2ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]2)cc1,7.705
COc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(O)=N2,6.18
CN1CCN(Cc2ccc(N=C(O)c3n[nH]cc3Nc3ncnc4sccc34)cc2)CC1,7.03
COc1ccccc1N=c1[nH]c(Nc2ccc(N3CCN(C)CC3)cc2)ncc1Cl,7.33
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cccc(N=C(O)[C@H](C)N)c2)ncc1Cl,8.74
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cccc(N=C(O)CCN)c2)ncc1Cl,8.51
CC(=O)N1CCc2nc(Nc3ncc(Cl)c(=Nc4ccccc4S(=O)(=O)C(C)C)[nH]3)sc2CC1,7.0
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2nc3c(s2)CCN(C(=O)CO)CC3)ncc1Cl,6.77
N=C(O)[C@H]1[C@@H]2C=C[C@@H](C2)[C@H]1Nc1c(Cl)cnc2[nH]c(-c3cnn(C4CCNCC4)c3)nc12,7.38
COc1cc(N=c2ncnc(N3CCCc4cc(C)ccc43)[nH]2)cc(OC)c1OC,5.8
COc1cc(P(C)(C)=O)ccc1Nc1ncc(Cl)c(=Nc2ccccc2S(=O)(=O)C(C)C)[nH]1,9.51
COc1cc(CN)c(C)cc1Nc1ncc(Cl)c(=Nc2ccccc2S(=O)(=O)C(C)C)[nH]1,8.7
CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(=N[C@@H]4CCCC[C@@H]4C(=N)O)[nH]3)ccc21,6.375
CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(=N[C@@H]4CCCC[C@H]4C(=N)O)[nH]3)ccc21,5.67
Cc1cc(Nc2ncc(Cl)c(=Nc3cn(C)nc3S(=O)(=O)C(C)C)[nH]2)c(OC2CC2)cc1S(C)(=O)=O,8.005
COc1nc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(=Nc2ccccc2NS(C)(=O)=O)[nH]1,5.66
CCN(CC)CCN=C(O)c1c(C)[nH]c(/C=C2\C(O)=Nc3ccc(F)cc32)c1C,6.642
CCN=c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,6.0
COc1cc(N2CCNCC2)ccc1Nc1nc(N2CCCC2)n2ccnc2c1C(N)=O,7.1
COc1cc(N2CCNCC2)ccc1Nc1nc(N2CCNCC2)n2ccnc2c1C(N)=O,6.75
CN=c1nc2c(c[nH]1)c(-c1ccc(N3CCN(C)CC3)nc1)nn2CC1CCCC1,6.72
COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(=N[C@@H]2CCCC[C@@H]2NS(C)(=O)=O)[nH]1,6.48
COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(=N[C@@H]2CCCC[C@H]2NS(C)(=O)=O)[nH]1,7.595000000000001
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3c(F)ccc(F)c3Cl)c12,7.185
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3c(F)ccc(Cl)c3F)c12,7.3500000000000005
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3c(F)cccc3Cl)cccc21,7.295
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3c(F)cccc3F)cccc21,7.525
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3cc(F)ccc3F)cccc21,7.234999999999999
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3cccc(F)c3F)cccc21,7.449999999999999
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3ccc(F)cc3F)cccc21,6.64
COc1cc2c(cc1C#CC(=O)O)C(=O)c1c([nH]c3cc(C#N)ccc13)C2(C)C,8.18
CC1(C)c2cc(Oc3ncccn3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.52
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3c(F)cccc3Cl)c12,7.1899999999999995
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3c(F)cccc3F)c12,7.22
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3ccc(F)cc3F)c12,7.3100000000000005
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3ccccc3F)cccc21,6.87
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3cccc(F)c3)cccc21,7.26
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3ccc(F)cc3)cccc21,7.2
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3ccccc3F)c12,7.145
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3ccc(F)cc3)c12,7.16
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3cccc(F)c3)c12,6.85
C[C@H]1Oc2nc(cnc2N)-c2c(nc3ccc(C#N)cn23)CN(C)C(=O)c2ccc(F)cc21,8.3
Cn1cc(-c2ccc3c(c2)C(C)(C)c2[nH]c4cc(C#N)ccc4c2C3=O)cn1,8.27
Cn1cc(/C=C2\C(O)=NN=C2c2nccs2)c2c(OCc3ccccc3)cccc21,6.93
C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c1ccnc2Cl,5.24
Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c2ccnc3Cl)cc1,5.15
C[C@@H](c1ccccc1)N1CCc2c([nH]c3ccc(Br)cc23)-c2c(I)ccnc21,5.08
Oc1ccc(CCN2CCc3c([nH]c4ccc(Br)cc34)-c3c(I)ccnc32)cc1,5.21
CC1(C)c2cc(C(O)=NC3COC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.64
CCc1cc2c(cc1-c1cnn[nH]1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,6.94
Cc1nnsc1C1=NN=C(O)/C1=C\c1cn(C)c2cccc(OCc3ccccc3)c12,6.915
NC(=O)c1c(Nc2c(F)cc(N3CCNCC3)cc2F)nc(Cc2c(Cl)cccc2Cl)n2cnnc12,7.89
CCN=C(O)c1c[nH]c(=N)c2c(-c3ccc(NC(O)=Nc4cccc(Cl)c4)cc3)csc12,6.8
Fc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1F,7.205
Cc1nn(Cc2cc(F)cc(F)c2)c(C)c1-c1c[nH]c2ncc(-c3cnn(C)c3)cc12,7.045
Cc1nn(Cc2cc(F)ccc2F)c(C)c1-c1c[nH]c2ncc(-c3cnn(C)c3)cc12,6.785
CCN=C(O)c1c[nH]c(=N)c2c(-c3ccc(NC(O)=Nc4cccc(F)c4)cc3)csc12,7.8
CC1(C)c2cc(OCCn3ccnc3)ccc2C(=O)c2c1oc1ccccc21,5.74
CCOC(=O)COc1ccc2c(c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,7.53
CC1(C)c2cc(OC[C@H](O)CO)ccc2C(=O)c2c1[nH]c1c(C(=O)O)c(C#N)ccc21,6.44
Fc1ccc(Nc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1F,6.99
Fc1cccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)c1,7.02
Fc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,6.984999999999999
Fc1ccccc1Oc1ccnc2cc(-c3cnn(C4CCNCC4)c3)ccc12,7.48
Cc1nn(Cc2cccc(F)c2)c(C)c1-c1c[nH]c2ncc(-c3cnn(C)c3)cc12,7.035
Cc1cnc2nc3c(n2c1)-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C3,7.57
CC1(C)c2ccc(N3CCCC3)cc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.92
CC1(C)c2cc(N3CCOCC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.73
CC(O)=NCCOc1ccc2c(c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,7.94
CC1(C)c2cc(N3CCS(=O)(=O)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.4
CC1(C)c2cc(C(O)=NCCS(C)(=O)=O)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,7.98
CC1(C)c2cc(OC[C@H](O)CO)ccc2C(=O)c2c1[nH]c1c(C(=N)O)c(C#N)ccc21,6.07
Cc1cc(C)cc(N=C(O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,6.8
CC1(C)c2cc(OC[C@H](O)CCC(=O)O)ccc2C(=O)c2c1[nH]c1cc(Br)ccc21,6.07
C[C@H]1Oc2cc(cnc2N)-c2cc(S(C)(=O)=O)ccc2CN(C)C(=O)c2ccc(F)cc21,8.656666666666666
Fc1cccc(Nc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)c1,6.359999999999999
Fc1ccc(Nc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,5.9
Fc1ccccc1Nc1ccnc2cc(-c3cnn(C4CCNCC4)c3)ccc12,6.9350000000000005
COc1cc2c(cc1SC(C)C)C(=O)c1c([nH]c3cc(C#N)ccc13)C2(C)C,8.03
Cc1c(C#N)ccc2c3c([nH]c12)C(C)(C)c1cc(OC[C@H](O)CO)ccc1C3=O,8.22
CC1(C)c2cc(OC[C@@H](O)[C@H](O)CO)ccc2C(=O)c2c1[nH]c1ccc(C#N)cc21,6.05
COc1ccc2c(c1)C(C)(C)c1[nH]c3c(OC[C@H](O)CO)c(C#N)ccc3c1C2=O,6.26
c1ccc(Nc2ccnc3cc(-c4cnn(C5CCOCC5)c4)ccc23)cc1,5.515000000000001
c1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,6.915
Oc1ccc(Oc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,7.581428571428572
CN1CCN(c2ccc3cc2/C=C\c2cccc(c2)N=C2NC(=NC=C2Cl)N3)CC1,6.41
C=C1CNCCc2ccc(Nc3ncc(Cl)c(=Nc4ccccc4C(O)=NC)[nH]3)cc21,7.72
CN=C(O)c1cccc(N=c2[nH]c(Nc3ccc4c(c3)CCCC(=O)N4C)ncc2Cl)c1,6.25
CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc3c(c2)CCCC(=O)N3C)ncc1Cl,7.67
Cc1nc(C2(O)CCOC2)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,8.23
Cc1nc(C2(O)CCS(=O)(=O)C2)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,8.155
c1ccc(Nc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,5.84
Oc1ccc(Nc2ccnc3cc(-c4cnn(C5CCNCC5)c4)ccc23)cc1,7.4350000000000005
CN(C)CCOc1ccc(/C=C/c2cc(-c3cc4c(O)[nH]cnc-4n3)ccn2)cc1,5.39
CC1(C)c2cc(N3CCN(S(N)(=O)=O)CC3)ccc2C(=O)c2c1[nH]c1cc(C#N)ccc21,8.5
CC1(C)c2cc(OC3CCCNC3)ccc2C(=O)c2c1oc1ccccc21,6.69
CC1(C)c2cc(OCC3CC(O)CN3)ccc2C(=O)c2c1oc1ccccc21,6.5
CC1(C)c2cc(OC[C@@H](O)[C@H](O)CO)ccc2C(=O)c2c1[nH]c1cc(C(=O)O)ccc21,6.05
COc1cc(CC#N)c(C)cc1Nc1ncc(Cl)c(=Nc2ccccc2S(=O)(=O)C(C)C)[nH]1,7.5600000000000005
Cc1cc2c3c([nH]c2cc1Cl)C(C)(C)c1cc(OC[C@@H](O)[C@H](O)CO)ccc1C3=O,5.78
CN1CCN(c2ccc(-c3cnc4c(c3)N(S(=O)(=O)c3cc(F)ccc3F)CCN4)cn2)CC1,6.33
C[C@H]1Oc2cc(cnc2N)-c2c(C3CC3)nn(C)c2CN(C)C(=O)c2ccc(F)cc21,8.24
Cc1nc(C2(O)CN(C)C2)sc1-c1cnc(N)c(O[C@H](C)c2cc(F)ccc2-n2nccn2)c1,8.4
Cc1[nH]c(/C=C2\C(O)=Nc3ccccc32)c(C)c1-c1ccc(NCCN)cc1,6.38
Cc1[nH]c(/C=C2\C(O)=Nc3ccccc32)c(C)c1-c1cccc(NCCN)c1,6.22
CN1CCN(c2ccc(N=c3ncc4ccc(-c5ccccc5)n4[nH]3)cc2)CC1,7.32
CN1CCN(c2ccc3cc2CCc2cccc(c2)N=C2NC(=NC=C2Cl)N3)CC1,7.04
CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc3c(c2)C(C)CNCC3)ncc1Cl,8.1
CN1C(=O)CCCc2cc(Nc3ncc(Cl)c(=N[C@H]4[C@@H](C(=N)O)[C@@H]5C=C[C@H]4C5)[nH]3)ccc21,7.375
CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,7.733333333333334
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cccc(N=C(O)C3(N)CC3)c2)ncc1Cl,7.29
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cccc(N=C(O)C3CCN3)c2)ncc1Cl,7.36
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2cccc(N=C(O)C3CNC3)c2)ncc1Cl,7.68
CC(C)S(=O)(=O)c1ccccc1N=c1[nH]c(Nc2nc(C(=O)N3CC4CCC(C3)O4)cs2)ncc1Cl,6.84
CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5n[nH]cc5c4)n3)cc2)CC1,7.0
CC(O)=NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(=NC4CCC4)[nH]3)ccc12,7.0
CN1CCN(Cc2ccc(NC(=O)c3cc(-c4ccncc4)cnc3O)cc2)CC1,4.71
CC(O)=Nc1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCN(C(=O)N1CCOCC1)C3)C(O)=N2,6.68
CC1(C)c2cc(OCCNC[C@@H](O)CO)ccc2C(=O)c2c1oc1ccccc21,5.96
COc1ccc2c3c(n(C)c2c1)C(C)(C)c1cc(OC[C@H](O)CO)ccc1C3=O,5.79
COc1cc2c(cc1Nc1ncc(Cl)c(=Nc3ccccc3S(=O)(=O)C(C)C)[nH]1)CNCCO2,8.530000000000001
COc1cc(CN=CO)c(C)cc1Nc1ncc(Cl)c(=Nc2ccccc2S(=O)(=O)C(C)C)[nH]1,8.440000000000001
CCN(C)CCOc1ccc2c(c1)C(C)(C)C1Oc3cc(F)ccc3C1C2=O,6.07
CCN1CCN(c2ccc(Nc3nccc(Nc4ccc5n[nH]cc5c4)n3)cc2)CC1,6.0
