canonical_smiles,pchembl_value
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCC21CCNCC1,5.85
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2C1CNC1,5.47
C=CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(OCC5CC5)cc4)nn3c2C1,6.52
C=CC(=O)N1CCC[C@@H](n2nc(C#CCNc3ccccc3)c3c(N)ncnc32)C1,7.74
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CCN(C)CC1,5.835
NC(=O)c1nc(N2CCC[C@@H](N=C(O)CNc3cccc(Cl)c3)C2)sc1Nc1ccccn1,5.27
COCCOc1ccc(Nc2ncc(F)c(=Nc3cccc(N=C(O)C(O)CO)c3)[nH]2)cc1,7.0
C=CC(=O)N1CCC[C@@H](n2nc(/C=C/COc3ccccc3)c3c(N)ncnc32)C1,7.95
C=CC(=O)N1CCC[C@@H](n2nc(/C=C\COc3ccccc3)c3c(N)ncnc32)C1,7.63
NC(=O)c1nc(N2CCC[C@@H](N=C(O)Cc3ccccc3)C2)sc1Nc1ccccn1,5.21
COc1cc(N=c2ncnc(N3CCCc4cc(C)ccc43)[nH]2)cc(OC)c1OC,5.3
Cc1cc(-c2cnc(Nc3cc(Cl)cc(Cl)c3)[nH]c2=NC2CCC(N(C)C)CC2)on1,6.02
Cc1nc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1,8.638
C=CC(=O)N1CCC[C@@H](n2nc(CCCOc3ccccc3)c3c(N)ncnc32)C1,7.65
CCN(CC)CCN=C(O)c1c(C)[nH]c(/C=C2\C(O)=Nc3ccc(F)cc32)c1C,5.68
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCOCC4)nc3)n2)C1,8.66
CCN=c1[nH]c(C)c(-c2ccnc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3)n2)s1,5.8
O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,6.0
CC(C)(C)c1ccc(C(=O)NC2CCCC(Nc3ncnc4[nH]cnc34)C2)cc1,5.02
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1cc([N+](=O)[O-])ccc12,5.26
N=c1[nH]cc(-c2ccco2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,6.12
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(-c4cc(F)cc(F)c4OC)c3c2)c1,6.13
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccccc5[nH]4)c3n2)c1,6.13
N=c1[nH][nH]c2c(-c3ccccn3)cnc(-c3ccc(Oc4ccccc4)cc3)c12,9.0
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1ccc(N)cc12,7.3
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1[nH]c(=O)c1cc(N)ccc12,6.32
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(-c4cccc(C)c4F)c3c2)c1,5.12
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(-c4cccc(F)c4OC)c3c2)c1,6.13
Cn1cc(-c2c[nH]c(=N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.97
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(C(F)(F)F)c(Cl)c3)nn21,8.68
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(Cl)c(C(F)(F)F)c3)nn21,8.14
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCc1ccc(N)cc1-2,6.72
Cc1ccc(N=C(O)c2cccc(C(F)(F)F)c2)cc1C(O)=Nc1cnc(NC2CC2)nc1,5.67
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C(F)(F)F)cc3)nn21,8.38
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC(F)(F)F)cc3)nn21,8.38
CCN=C(O)c1c[nH]c(=N)c2c(-c3ccc(NC(O)=Nc4cccc(F)c4)cc3)csc12,7.2
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3cc(Cl)c(OC)c(Cl)c3)nn21,9.82
C=CC(O)=Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(F)c3)ncc2Cl)c1,6.415
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCC(O)=NCC(=O)O)cc3)ncc2Cl)c1,7.95
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3cccc(C(F)(F)F)c3)c3c(N)ncnc32)C1,6.68
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4nc(C(=N)O)cs4)c3CO)ncc2c1,6.89
CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,7.09
C=CC(=O)N1CC2(CNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)C1,8.3
CN(C)C/C=C/C(=O)N(C)c1cc2c(cc1Cl)[nH]c(=Nc1ccccc1Cl)c1cncn12,8.3
CN(C)C/C=C/C(=O)N(C)c1cc2c(cc1F)[nH]c(=Nc1ccccc1Cl)c1cncn12,8.74
C=CC(O)=Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)c1,7.405
C=CC(O)=Nc1cccc(-c2nc(Nc3ccc(N4CCOCC4)c(O)c3)ncc2Cl)c1,8.4
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(Cl)c(OC)c3)nn21,9.31
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(F)c(C)c3)nn21,9.42
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4ccc(C(N)=O)n4)c3CO)ncc2c1,6.48
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-n4cc(C(=N)O)cn4)c3CO)ncc2c1,6.57
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(F)c(OC)c3)nn21,9.0
Nc1ccc2c(c1)CC(n1nc(-c3cc(F)c4c(c3)NCCO4)c3c(N)ncnc31)CC2,7.234999999999999
CC1(C)C(=O)N([C@H]2CCc3c(O)cccc32)c2nc(Nc3ccccc3)ncc21,5.73
Nc1ncnc2c1c(-c1ccc(Oc3ccc(CO)cc3)cc1)cn2C1CCOC1,7.1
CC(C)(C)c1ccc2c(=O)n(-c3cccc(-c4nc(C(=N)O)cs4)c3CO)ncc2c1,6.55
C=CC(=O)N(C)CCn1nc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,8.8
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(C)cc3)nn21,8.8
C=CC(O)=NCC1CNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn2C1,8.66
C=CC(O)=NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,9.05
C=CC(O)=NC[C@@H]1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,7.96
C=CC(O)=NC[C@H]1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,9.22
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3cccc(OC)c3)nn21,8.57
C=CC(O)=Nc1ccccc1C1CCNc2c(C(N)=O)c(-c3ccc(OC)cc3)nn21,8.72
Cc1c(N)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,7.11
C=CC(O)=Nc1cccc(-n2c(=O)n(CCOC)c3cnc(Nc4ccc(OC)nc4)nc32)c1,6.58
NC(=O)c1nc(N2CCC[C@@H](N=C(O)N3Cc4ccc(Cl)cc4C3)C2)sc1Nc1ccccn1,5.11
Cc1c(NC(=O)c2ccc(C(C)(C)C)cc2)cccc1-c1ccnc(O)c1,5.16
C=CC(=O)N1CCC[C@@H](n2nc(C#CCCc3ccccc3)c3c(N)ncnc32)C1,7.8
C=CC(=O)N1CCC[C@@H](n2nc(C#CCCOc3ccccc3)c3c(N)ncnc32)C1,7.4
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3cccc(C)c3)c3c(N)ncnc32)C1,7.68
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccc(C)cc3)c3c(N)ncnc32)C1,7.57
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccccc3C)c3c(N)ncnc32)C1,7.31
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3cccc(OC)c3)c3c(N)ncnc32)C1,8.01
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccc(OC)cc3)c3c(N)ncnc32)C1,7.05
C=CC(=O)N1CCC[C@@H](n2nc(C#CCOc3ccccc3OC)c3c(N)ncnc32)C1,7.42
CN=C(O)c1ccccc1N=c1[nH]c(Nc2ccc(N3CCOCC3)cc2OC)ncc1Cl,6.3
CCN1CCN(c2ccc(Nc3ncc(Cl)c(Nc4ccc5n[nH]cc5c4)n3)cc2)CC1,6.4
CC(O)=NCC(=O)N1C2CCC1c1cc(Nc3ncc(C(F)(F)F)c(=NC4CCC4)[nH]3)ccc12,6.4
NC(=O)c1c(-c2ccc(OCC3CC3)cc2)nn2c1NCCC2c1ccccc1N,5.28
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC21CCNCC1,6.48
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCCOC)cc3)ncc2SC)c1,8.18
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCCOC)cc3)ncc2S(C)=O)c1,8.43
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCCOC)cc3)ncc2S(C)(=O)=O)c1,7.51
NC(=O)c1nc(N2CCC[C@@H](N=C(O)N3Cc4ccccc4C3)C2)sc1Nc1ccccn1,6.59
Cc1cccc(CC(O)=N[C@@H]2CCCN(c3nc(C(N)=O)c(Nc4ccccn4)s3)C2)c1,5.12
Cc1[nH]c(/C=C2\C(O)=Nc3ccc(F)cc32)c(C)c1C(O)=NC[C@H](O)CN1CCOCC1,5.4
CCCS(=O)(=O)N1CCC(c2c[nH]c3c(C(=N)O)cc(-c4ccccc4)cc23)CC1,5.8
C=CC(O)=N[C@H]1CCN(c2ncc(C(=N)O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,9.3
Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1,5.506666666666667
C=CC(=O)N1CCC(C2CCNc3c(C(=N)O)c(-c4ccc(C)c(OC)c4)nn32)CC1,8.32
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)nc3)n2)C1,8.64
CN1CCC(N=C(O)c2c[nH]c(=NCc3cc(Cl)ccc3Cl)[nH]c2=NC2CCCC2)CC1,4.59
N=c1[nH][nH]c2c(-c3ccc(Cl)c(Cl)c3)ncc(-c3ccc(Oc4ccccc4)cc3)c12,5.04
N=c1[nH]cc(-c2ccoc2)c2scc(-c3ccc(NC(O)=Nc4ccccc4F)cc3)c12,6.1
N=c1[nH]cc(-c2ccncc2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,5.71
C=CC(O)=Nc1cccc(-n2c(=O)ccc3cnc4ccc(-c5cn[nH]c5)cc4c32)c1,7.75
Cn1cc(-c2c[nH]c(=N)c3c(-c4ccc(NC(=O)c5cccc(Cl)c5)cc4)csc23)cn1,6.38
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(-c4cc5ccccc5[nH]4)c3c2)c1,6.13
Cc1c(-c2ccc(C(=N)O)c3[nH]ccc23)cccc1-n1cnc2ccccc2c1=O,6.26
N=c1[nH][nH]c2c(-c3ccc(O)cc3)ncc(-c3ccc(Oc4ccccc4)cc3)c12,6.55
CC(=O)n1cc(-c2c[nH]c(=N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.34
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cnn(C)c5)cc4c32)cc1,6.66
COc1ccc2cc(-c3nc(-c4ccc(C(=O)O)cc4)cc4[nH][nH]c(=N)c34)ccc2c1,6.55
N=C(O)c1cc(-c2ccc(Cl)c(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.34
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c(-c3cccc(N)c3)c[nH]c12,7.54
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2cc(-c3cccc(N)c3)[nH]c12,6.96
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1N=C(O)Cc1cc(N)ccc1-2,6.62
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCc1cc([N+](=O)[O-])ccc1-2,7.72
N=C(O)c1cc(-c2cccc(Cl)c2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.72
N=C(O)c1cc(-c2ccc(Cl)cc2)cc2c1[nH]c1ccc(C(=O)N3CCOCC3)cc12,6.51
CC(C)(C)c1cc(F)c2c(=O)n(Cc3c(F)cc(-c4ccnc(O)c4)cc3F)ncc2c1,4.88
C=CC(O)=Nc1cccc(-c2cnc3[nH]cc(-c4cc(C)c(F)cc4OC)c3c2)c1,5.12
CCn1cc(-c2c[nH]c(=N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.75
N#CCC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,6.96
CC(C)(C)c1cc(F)c2c(=O)n(Cc3ccc(-c4ccnc(O)c4)cc3F)ncc2c1,6.01
CC#CC(O)=NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccc(F)cc4F)cc3)nn21,7.42
N=c1[nH]cc(C2=CCNCC2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,6.07
N=c1[nH]cc(C2=CNCCC2)c2scc(-c3ccc(Oc4ccccc4)cc3)c12,5.44
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCc1cc(N)ccc1-2,7.26
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1cccnc1,6.26
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1ccccn1,6.08
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2c1ccncc1,6.58
C=CC(=O)N1CCc2[nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3c2C1,9.85
C=CC(=O)N1CCc2c([nH]c3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn23)C1,9.74
CN(C)S(=O)(=O)n1cc(-c2c[nH]c(=N)c3c(-c4ccc(Oc5ccccc5)cc4)csc23)cn1,6.28
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c3c([nH]c12)CCN(C(=O)CCCl)C3,8.11
Nc1nccn2c(CN3CCOCC3)nc(-c3ccc(C(=O)Nc4cc(C(F)(F)F)ccn4)cc3)c12,6.395
CC(C)(C)c1cc(F)c2c(=O)n(Cc3ccc(-c4ccnc(O)c4)cc3)ncc2c1,5.48
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4ccnc(O)c4)c3CO)ncc2c1,6.44
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4ccc(C(N)=O)o4)c3CO)ncc2c1,6.08
CC(C)(C)c1cc(F)c2c(=O)n(-c3cccc(-c4coc(C(N)=O)c4)c3CO)ncc2c1,7.29
C=CC(O)=Nc1cccc(-c2nc(=Nc3ccc(N4CCOCC4)c(F)c3)nc3[nH][nH]cc2-3)c1,6.77
C=CC(=O)N1CCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.760000000000002
C=CC(=O)N1CC[C@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.72
C=CC(=O)N1CC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,8.8
Cc1cccc(N=C(O)Nc2ccc(-c3cnc4c(-c5cnn(C)c5)cnn4c3N)cc2)c1,7.5
CCOc1cc2[nH]cc(C#N)c(=Nc3ccc(F)c(Cl)c3)c2cc1N=C(O)/C=C/CN(C)C,5.5649999999999995
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2C1CCCN(C(=O)CCl)C1,9.24
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCC(O)=NCC(=O)OC)cc3)ncc2Cl)c1,8.19
Cc1cc(F)ccc1Oc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.02
Cc1ccc(F)cc1Oc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.89
Oc1cccc(N=c2cc[nH]c3cc(-c4cccc(CN5CCOCC5)c4)sc23)c1,7.75
C=CC(=O)N1CC2(CNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3C2)C1,7.8
C=CC(=O)N1CCN(c2ncnc(N)c2C(=O)c2ccc(Oc3ccccc3)cc2)CC1,6.06
C=CC(=O)N1C[C@H]2CNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn3[C@H]2C1,9.0
CC#CC(O)=NCC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,8.37
C=CC(O)=Nc1cccc(-c2nc(=Nc3ccc(N4CCOCC4)cc3)nc3[nH][nH]cc2-3)c1,7.225
C=CC(O)=Nc1cccc(-n2cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,7.82
C=CC(O)=Nc1cccc(-n2c(=O)n(CC3CC3)c3cnc(Nc4ccc(OC)nc4)nc32)c1,6.65
Cc1cc(F)ccc1Nc1nc2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.02
Cc1ccc(F)cc1N=c1[nH]c2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.495000000000001
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCC4CCCO4)cc3)ncc2Cl)c1,7.92
C=CC(=O)N1CC[C@]2(C1)C[C@H](n1c(NC(=O)c3ccc(C(C)(F)F)s3)nc3ccccc31)C2,8.68
Cc1cc(F)ccc1Nc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.27
Cc1ccc(F)cc1N=c1[nH]c2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.17
Cc1cc(F)ccc1Oc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.18
Cc1ccccc1Oc1nc2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.26
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(OCC4CCCO4)cc3)ncc2F)c1,7.65
Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)nc1C(N)=O,7.74
Cn1cc(-c2ccnc(-n3ncc4cc(C(C)(C)C)cc(F)c4c3=O)c2CO)cc1C(N)=O,7.7
Cc1cc(=Nc2cc(-c3ccc(F)c(N4Cc5cc(C(C)(C)C)sc5C4=O)n3)nnc2O)[nH]n1C,7.35
CC(C)(C)c1ccc2c(=O)n(-c3cccc(-c4c[nH]c(C(N)=O)c4)c3CO)ncc2c1,7.57
Cc1nc(-c2cccc(-n3ncc4cc(C(C)(C)C)ccc4c3=O)c2CO)oc1C(=N)O,5.9
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(O)=NC(C)c1nccs1,5.13
Cc1cccc(-c2nc(Nc3ccc(C(=O)N4CCOCC4)cc3)c3nc[nH]c3n2)c1C,7.46
C=CS(=O)(=O)N1CCCC(n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,9.266666666666666
C=CS(=O)(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,9.28
C=CC(O)=Nc1cccc(-n2c(=O)n(C)c3cnc(Nc4ccc(OCCOC)cc4)nc32)c1,8.39
Nc1nccn2c([C@@H]3CC[C@H]4CCC(=O)N4C3)nc(-c3ccc(C(=O)Nc4ncc[nH]4)cc3)c12,7.29
Cc1nc(=NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)s[nH]1,7.83
Cc1n[nH]c(=NC(=O)c2ccc(-c3nc([C@@H]4CC[C@H]5CCC(=O)N5C4)n4ccnc(N)c34)cc2)s1,6.57
C=CC(O)=Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,6.112500000000001
Cc1cc(Cl)ccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.12
Cc1c(Cl)cccc1N=c1[nH]c2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.22
Cc1cccc(Cl)c1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.99
Cc1ccc(Cl)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.88
Cc1ccccc1N=c1[nH]c2cc(Cl)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.32
C=CC(O)=Nc1cccc(-c2nc(Nc3ccc(N4CCN(C)CC4)cc3)ncc2Cl)c1,5.9
Cc1cc(F)ccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.53
Cc1c(F)cccc1N=c1[nH]c2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.72
Cc1ccc(F)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.48
Cc1ccccc1N=c1[nH]c2cc(F)c(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.474
C=CC(O)=NCC1CCNc2c(C(N)=O)c(-c3ccc(OCc4ccccc4)cc3)nn21,7.62
Cn1cc(-c2cccc(-n3ncc4cc(C(C)(C)C)ccc4c3=O)c2CO)nc1C(N)=O,7.3
C=CC(O)=NCC1(C)CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,9.05
C=CC(=O)N(C)CC1CCNc2c(C(N)=O)c(-c3ccc(Oc4ccccc4)cc3)nn21,8.96
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(C)c(OC)c3)nn21,9.28
C=CC(O)=Nc1ccccc1[C@@H]1CCNc2c(C(=N)O)c(-c3ccc(C)c(OC)c3)nn21,7.8
C=CC(O)=Nc1ccccc1[C@H]1CCNc2c(C(=N)O)c(-c3ccc(C)c(OC)c3)nn21,9.64
C=CC(O)=Nc1ccccc1C1CCNc2c(C(=N)O)c(-c3ccc(OC)c(OC)c3)nn21,8.49
Cc1ccccc1Sc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,6.55
Cc1c(NS(C)(=O)=O)cccc1-c1nc(Nc2ccc(C(=O)N3CCOCC3)cc2)c2nc[nH]c2n1,7.39
CCN1CCN(c2ccc(N=c3nc(Nc4ccc5n[nH]cc5c4)c(C#N)c[nH]3)cc2)CC1,5.7
Cc1cccc(Oc2ccc(-c3cc(C4CCCC4)nc(N)c3C(=N)N)cc2)c1,6.54
Cc1ccccc1N=c1[nH]c2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.4
Cc1cc(O)ccc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.91
Cc1c(O)cccc1N=c1[nH]c2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.12
Cc1cccc(O)c1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,7.98
Cc1ccc(O)cc1Nc1nc2ccc(N(C)C(=O)/C=C/CN(C)C)cc2n2cncc12,8.81
COc1cc2[nH]c(=Nc3ccccc3C)c3cncn3c2cc1N=C(O)/C=C/CN(C)C,9.05
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(N4CCOCC4)cc3)ncc2SC)c1,8.97
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(N4CCOCC4)cc3)ncc2S(C)=O)c1,9.04
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(CP(=O)(OCC)OCC)cc3)ncc2Cl)c1,8.91
C=CC(O)=Nc1cccc(N=c2[nH]c(Nc3ccc(CP(=O)(OCC)OCC)cc3)ncc2F)c1,7.49
NC(=O)c1c(-c2ccc(Oc3ccccc3)cc2)nn2c1NCCC2C1CCNCC1,5.77
NC(=O)c1c(-c2ccc(OC3CCOCC3)cc2)nn2c1NCCC2c1ccccc1N,5.5
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Oc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,5.0
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCC(F)(F)CC4)cc3)n2)C1,9.1
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,8.806666666666667
C=CC(O)=N[C@@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(C(=O)N4CCOCC4)cc3)n2)C1,7.79
CC(C)(C)c1ccc(C(O)=N[C@@H]2CCCN(c3nc(C(N)=O)c(Nc4ccccn4)s3)C2)cn1,5.76
Cc1cc(Nc2ncc(F)c(=NC3C4C=CC(C4)C3C(=N)O)[nH]2)ccc1N1CCN(C)CC1,7.6
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4CCCCC4)cc3)n2)C1,8.89
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(C(=O)NC(C)(C)C)cc3)n2)C1,8.12
C=CC(O)=N[C@H]1CCN(c2ccc(C(N)=O)c(Nc3ccc(N4C[C@H](C)O[C@H](C)C4)nc3)n2)C1,8.72
COc1ccccc1CN=c1[nH]cc(C(O)=NC2CCN(C)CC2)c(=NC2CCCC2)[nH]1,4.52
O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,5.453333333333333
N=c1[nH][nH]c2c(-c3cccc(C(F)(F)F)c3)ncc(-c3ccc(Oc4ccccc4)cc3)c12,4.79
N=c1[nH][nH]c2c(-c3cccc(OC(F)(F)F)c3)ncc(-c3ccc(Oc4ccccc4)cc3)c12,4.86
N=c1[nH][nH]c2cc(-c3ccc(C(=O)O)cc3)nc(-c3ccc(Oc4cccc(F)c4)cc3)c12,8.7
N=c1[nH][nH]c2cc(-c3ccc(C(=O)O)c(F)c3)nc(-c3ccc(Oc4ccccc4)cc3)c12,9.0
C=CC(=O)Nc1ccc(-n2c(=O)ccc3oc4ccc(-c5cccnc5)cc4c32)cc1,6.87
Nc1cccc(Nc2ncc(N=C(O)c3cc(N=C(O)c4cccc(C(F)(F)F)c4)ccc3Cl)cn2)c1,7.96
Nc1cccc(Nc2ncc(N=C(O)c3cc(N=C(O)c4cccc(C(F)(F)F)c4)ccc3F)cn2)c1,7.33
