canonical_smiles,pchembl_value
CCn1cnc2c(Nc3ccc(P(=O)(O)CP(=O)(O)O)cc3)nc([C@H]3CC[C@H](N)CC3)nc21,7.17
O=P(O)(O)CP(=O)(O)CCCN=c1nc2c(ncn2C2CCCC2)c(Nc2ccccc2)[nH]1,5.28
O=P(O)(O)C(O)(CCCN=c1nc2c(ncn2C2CCCC2)c(Nc2ccccc2)[nH]1)P(=O)(O)O,4.32
CCCCCCCCCCc1c(C)c2ccc(N)cc2oc1=O,4.13
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2c1,6.3
Fc1cc(-c2nc3ccccc3s2)ccc1Nc1ncnc2cc(Cl)ccc12,6.16
COc1cc(Nc2c(C#N)cnc3cc(-c4ccccc4)sc23)c(Cl)cc1Cl,6.6
Fc1ccc(-c2cn(-c3ccc(C(F)(F)F)cc3)nc2-c2ccncc2)cc1,4.92
Oc1nc2cnc(-n3cnc4ccc(F)cc43)nc2n1C1CCOc2c(F)cccc21,5.7
Nc1c(-c2ccc(F)cc2)c(-c2ccncc2)nn1-c1ccc(C(F)(F)F)cc1,5.17
O=[N+]([O-])c1ccc(C(O)=NC(S)=Nc2ccc(O)c(-c3nc4ccccc4s3)c2)cc1,6.72
Cc1cc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)ccc1F,7.78
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccccc3)cc21,6.1
COc1cc(Oc2ccncc2)c2c(Nc3c(Cl)ccc4c3OCO4)ncnc2c1,7.42
N#Cc1cccc(-c2nc(N=c3cc(C4CC4)[nH][nH]3)c3cc(Cl)ccc3n2)c1,6.7
N#Cc1ccc(-c2nc(=Nc3cc(C4CC4)[nH]n3)c3cc(Cl)ccc3[nH]2)cc1,6.15
Cc1ccn(-c2cccc(C(F)(F)F)c2)c(=O)c1-c1ccc2nc(=N)[nH]cc2c1,6.07
Cc1ccn(-c2ccc(C(F)(F)F)cc2)c(=O)c1-c1ccc2nc(=N)[nH]cc2c1,6.12
Cc1cc(C(F)(F)F)nc2sc(C(=O)N/N=C/c3cccc4ccccc34)c(N)c12,5.87
Cc1ccc(C(=O)Nc2cc(C(F)(F)F)ccn2)cc1/C=C/n1cnc2cncnc21,6.51
N=c1[nH][nH]c2cccc(-c3ccc(NC(O)=Nc4cccc(C(F)(F)F)c4)c(F)c3)c12,6.8
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2Cc1ocnc1-c1ccccc1,7.38
Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,7.5
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,7.5
O=S(=O)(Nc1ccccn1)c1ccc(NC=C2C(O)=Nc3ccc4ncsc4c32)cc1,6.8
COc1ccc(Nc2nnc3cc(-c4c(Cl)cccc4Cl)cc(C)c3n2)cc1,6.86
Cc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,6.31
COc1cccc(N=c2nnc3cc(-c4c(Cl)cccc4Cl)cc(C)c3[nH]2)c1,6.72
COc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,7.7
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3cccc(CO)c3)nc21,7.8100000000000005
CSc1cccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)c1,8.38
CNC(=O)c1cc(Oc2ccc(NC(O)=Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1,6.41
COc1ccc(-c2ccc(NC(O)=Nc3cc(F)cc(F)c3)cc2)c2c(N)noc12,5.7
Cn1nc(N)c2c(-c3ccc(NC(O)=Nc4ccc(F)c(C(F)(F)F)c4)cc3)ccnc21,5.9
CS(=O)c1ccc(-c2nc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)cc1,5.286666666666666
C=CC(O)=Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,5.4399999999999995
C=CC(O)=Nc1ccc2ncnc(Nc3ccc4ccccc4c3)c2c1,6.07
N#Cc1cccc(-c2nc(N=c3cc(C4CC4)[nH][nH]3)c3ccccc3n2)c1,7.66
N#Cc1ccc(-c2nc(=Nc3cc(C4CC4)[nH]n3)c3ccccc3[nH]2)cc1,7.75
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccncc1,4.11
OC(=Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1cccnc1,5.05
OC(=Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccn1,4.05
CC1(C)CC(=O)c2c(nn(-c3ccc(Cl)cc3)c2-c2ccc(Cl)c(Cl)c2)C1,4.07
CC1(C)CC(=O)c2c(nn(-c3cccc(Cl)c3)c2-c2ccc(Cl)c(Cl)c2)C1,4.29
CC(O)=Nc1ccc(N=c2nnc3cc(-c4cc(O)ccc4Cl)cc(C)c3[nH]2)cn1,6.93
Cc1cc(NC(=O)Nc2ccc(-c3c(F)ccc4[nH][nH]c(=N)c34)cc2)ccc1F,6.1
Cc1ccc(F)c(N=C(O)Nc2ccc(-c3c(F)ccc4[nH][nH]c(=N)c34)cc2)c1,6.3
Cc1ccc(F)c(NC(O)=Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)c1,6.3
Cc1cc(NC(O)=Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)ccc1F,6.0
Cc1cccc(C)c1Nc1ncc(-c2ccc(C(F)(F)F)cc2)n2cncc12,6.63
CNC(=O)c1cc(Oc2ccc(NC(O)=Nc3cccc(C(F)(F)F)c3)cc2)ccn1,6.0
Cn1nc(N)c2c(-c3ccc(NC(O)=Nc4cccc(C(F)(F)F)c4)cc3)cncc21,6.1
Cn1nc(N)c2c(-c3ccc(NC(O)=Nc4cccc(C(F)(F)F)c4)cc3)ccnc21,6.1
Cc1ccc(-n2nc(-c3ccncc3)c(-c3ccc(F)cc3)c2N)cc1,4.28
Cc1ccc(-n2ccc(C)c(-c3ccc4nc(=N)[nH]cc4c3)c2=O)cc1F,4.6
Cc1cc(-n2ccc(C)c(-c3ccc4nc(=N)[nH]cc4c3)c2=O)ccc1F,7.37
COc1ccc(-n2nc(-c3ccncc3)c(-c3ccc(F)cc3)c2N)cc1,4.64
Nc1ncnc2c1c(-c1ccccc1)nn2CCn1cc(-c2ccc(F)cc2)nn1,4.53
Cc1nn(-c2ccccc2)nc1Cn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,7.09
CN(c1ccccc1)c1cc2c(cc1Nc1ccccc1)C(O)=NC2=O,6.0
COc1ccc(Nc2cc3c(cc2Nc2ccccc2)C(O)=NC3=O)cc1,4.19
Cc1cccc(C)c1Nc1ncc(-c2ccc(C#N)cc2)n2cncc12,6.63
Cc1cc2cc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)ccc2[nH]1,6.48
COc1nc2[nH]ccc2c(=Nc2ccc(-c3nc4ccccc4s3)c(OC)c2)[nH]1,5.68
Cc1cc(N=c2ccnc(Nc3cccc(-c4nc5ccccc5s4)c3)[nH]2)n[nH]1,6.72
O=C(CCc1ccccc1)n1c2cc(O)c(O)cc2c2ccc(O)c(O)c21,6.4
CC1(C)CC(=O)c2c(nn(-c3ccccc3)c2-c2ccc(Cl)c(Cl)c2)C1,4.21
CC1(C)CC(=O)c2c(nn(-c3ccc(O)cc3)c2-c2ccc(Cl)c(Cl)c2)C1,4.18
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3cccc(P(=O)(O)CP(=O)(O)O)c3)nc21,7.11
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(P(=O)(O)CP(=O)(O)O)cc3)nc21,8.7
CSc1nc(Nc2cccc(Cl)c2)c2ccn(CC(Cl)c3ccccc3)c2n1,6.16
CSc1nc(NCc2ccc(F)cc2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.51
CSc1nc(NCc2ccccc2F)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,6.52
Cc1cccc(C)c1-c1cc(C)c2[nH]c(=Nc3ccc(Cl)nc3)nnc2c1,6.63
Cc1cccc(C)c1-c1cc(C)c2[nH]c(=Nc3ccnc(Cl)c3)nnc2c1,6.93
Cc1cc(NC(=O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)ccc1F,6.5
Cc1cccc(N=C(O)Nc2ccc(-c3cccc4[nH]nc(N)c34)c(F)c2)c1,6.0
Cc1ccc(F)c(N=C(O)Nc2ccc(-c3cccc4[nH]nc(N)c34)cc2)c1,4.8
COc1cc(C2=C(c3c[nH]c4ccccc34)C(=O)N=C2O)cc(OC)c1OC,4.6899999999999995
Cc1cccc(C)c1-c1ccc2[nH]c(=Nc3ccccc3)nnc2c1,5.82
Cc1cccc(C)c1Nc1ncc(-c2ccc(C(=O)O)cc2)n2cncc12,6.63
COc1cccc(-n2ccc(C)c(-c3ccc4nc(=N)[nH]cc4c3)c2=O)c1,6.57
COc1ccc(-n2ccc(C)c(-c3ccc4nc(=N)[nH]cc4c3)c2=O)cc1,6.82
CCOC(=O)c1ccc(-c2cn(-c3ccccc3)c3ncnc(N)c23)cc1,5.0
Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(C(=O)O)o3)nnc2c1,5.82
COc1cccc(-c2cn(-c3ccc(CC(=O)O)cc3)c3ncnc(N)c23)c1,7.3
Cc1cc(C)c2c(N)c(C(=O)N/N=C/c3cccc4ccccc34)sc2n1,6.57
Cc1ccc2cc(C(=O)c3cnn(-c4ccc5nc(C)[nH]c5c4)c3N)[nH]c2c1,5.47
CCc1nc2ccc(-n3ncc(C(=O)c4cc5ccccc5[nH]4)c3N)cc2[nH]1,4.8
Cc1nc2ccc(-n3ncc(C(=O)c4cc5ccc(S(C)(=O)=O)cc5[nH]4)c3N)cc2[nH]1,5.16
COc1cccc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)c1,6.82
CSc1nc(NCc2cccc(Br)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,5.75
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=NCCCn3ccnc3)cc21,6.27
CCSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,6.3
CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccc(Cl)cc3)c2n1,5.52
CSc1nc(NCc2ccc(Cl)cc2)c2cnn(CC(Cl)c3ccccc3)c2n1,4.62
CSc1nc(NCc2ccccc2Cl)c2cnn(CC(Cl)c3ccccc3)c2n1,5.51
CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccc(F)cc3)c2n1,4.46
CSc1nc(NCc2cccc(F)c2)c2cnn(CC(Cl)c3ccccc3)c2n1,5.28
CSc1nc(NCc2ccc(F)cc2)c2cnn(CC(Cl)c3ccccc3)c2n1,5.34
CSc1nc(NCc2ccccc2F)c2cnn(CC(Cl)c3ccccc3)c2n1,4.676666666666667
COc1cccc(-n2nc3c(c2-c2ccc(C)c(Cl)c2)C(=O)CCC3)c1,4.08
CSc1nc(Nc2ccccc2)c2ccn(CC(Cl)c3ccccc3)c2n1,5.82
CP(C)(=O)c1ccc(Nc2ncnc3c2ncn3/C=C/c2ccccc2Cl)cc1,6.9
O=C(N[C@H]1CSCCN(Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C1=O)c1ccc(OP(=O)(O)O)cc1,5.01
CSc1nc(NCc2ccccc2)c2ccn(Cc3ccc(F)cc3)c2n1,6.3
COc1cc2[nH]cc(C#N)c(=N[C@@H]3C[C@H]3c3ccccc3)c2cc1OC,6.82
Cc1cccc(C)c1-c1cc(C)c2nc(N=c3cc[nH]cc3)nnc2c1,7.426666666666667
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)cn2C1CNOC1,6.41
COc1ccc(-c2cc3nccn3c(=Nc3ccccc3C(=N)O)[nH]2)cc1OC,6.8
Oc1cc2c3ccc(O)c(O)c3n(CCCc3ccccc3)c2cc1O,6.3
Oc1ccc(CN(Cc2ccc(O)c(O)c2)c2ccc3c(c2)OCO3)cc1O,6.08
CSc1nc(Nc2cccc(Br)c2)c2cnn(CC(C)c3ccccc3)c2n1,7.716666666666666
CSc1nc(NCc2ccccc2)c2cnn(CC(Br)c3ccccc3)c2n1,6.66
COCCOc1cc2c(cc1OC)Cc1c(Nc3ccc(Cl)cc3Cl)ncnc1N2,7.359999999999999
OCCN=c1nc2c(cnn2CC(Cl)c2ccccc2)c(Nc2cc(O)ccc2Cl)[nH]1,7.13
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1N=C(O)/C(F)=C/CN(C)C,5.76
N#Cc1c[nH]c2c[nH]c(=NCCN3CCOCC3)cc2c1=Nc1ccc(F)c(Cl)c1,4.4
Cc1ccc(-c2c3c(nn2-c2ccncc2)CC(C)(C)CC3=O)cc1Cl,4.13
ClC(Cn1ncc2c(NCCc3ccccc3)ncnc21)c1ccccc1,5.7
CS(=O)(=O)c1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,6.13
CSc1nc(Nc2cc(O)ccc2Cl)c2cnn(CC(C)c3ccccc3)c2n1,7.3
CSc1nc(Nc2cccc(Cl)c2)c2cnn(CC(C)c3ccccc3)c2n1,7.6
CSc1nc(NCc2ccccc2)c2cnn(CC(Cl)c3ccccc3)c2n1,5.425714285714285
CN(c1ncccc1CN=c1[nH]c(Nc2ccc3c(c2)CC(=O)N3)ncc1C(F)(F)F)S(C)(=O)=O,6.3
COc1cc(C2=C(c3c[nH]c4ccccc34)C(O)=NC2)cc(OC)c1OC,4.39
COc1cc(C2=C(c3c[nH]c4ccccc34)CN=C2O)cc(OC)c1OC,4.85
O=C(O)CCc1c(/C=C2\C(O)=Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2,7.22
COc1cc2ncc(C#N)c(Oc3cc(OC)c(OC)c(OC)c3)c2cc1OC,6.54
Cc1cc(C)c(Nc2ncc(-c3ccccc3)n3cncc23)c(C)c1,7.42
CC(C)n1cc(-c2ccc(Oc3ccccc3)cc2)c2c(N)ncnc21,7.32
COc1ccc(-c2cnc(Nc3c(C)cccc3C)c3cncn23)cc1,7.82
COc1cccc(-c2cnc(Nc3c(C)cccc3C)c3cncn23)c1,7.96
COc1cccc(-c2cn(-c3ccc(CCO)cc3)c3ncnc(N)c23)c1,6.646666666666667
CC(=O)N(C)c1ccc(Sc2nc(N=c3cc(C)[nH][nH]3)c3ccccc3n2)cc1,6.1
CCC(=O)Nc1ccc(Sc2nc(N=c3cc(C)[nH][nH]3)c3ccccc3n2)cc1,6.14
CN1CCC(Oc2cccc3ncnc(Nc4c(Cl)ccc5c4OCO5)c23)CC1,6.5
N=c1scc(-c2ccc(Cl)cc2)n1CC(=O)N1CCN(c2ccccc2)CC1,5.72
CN1CCN(c2ccc3nc(-c4c(O)nc5cccc(F)c5c4N)[nH]c3c2)CC1,6.233333333333333
CC(C)(C)c1ccc(C(=O)Nc2cc(-c3ccncc3)cnc2O)cc1,5.88
CC(C)(C)c1ccc(C(O)=NN=C(O)C(=O)c2c[nH]c3ccccc23)cc1,5.23
O=C1OCCc2c1c[nH]c2/C=C1\C(O)=Nc2cccc(C3CCNCC3)c21,5.96
C=CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.7
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1CNCCO,5.3
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccc(CNCCO)cc1,7.053333333333334
Nc1ncnc2c1c(-c1ccccc1)cn2-c1cccc(CNCCO)c1,7.133333333333333
OC(Cn1ncc2c(NCCc3ccccc3)ncnc21)c1ccccc1,5.613333333333333
CSc1nc(Nc2cccc(O)c2)c2cnn(CC(C)c3ccccc3)c2n1,6.08
CSc1nc(Nc2ccccc2)c2cnn(CC(C)c3ccccc3)c2n1,7.6
COc1cc2nccc(Oc3cc(C)c(C)cc3C(C)=O)c2cc1OC,4.89
CC(Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,6.5
C[C@@H](Oc1cc(-c2cnn(C3CCNCC3)c2)cnc1N)c1c(Cl)ccc(F)c1Cl,6.25
Cc1cccc(Cl)c1Nc1nc2ccc(N3CCN[C@@H](C)C3)nc2n2cncc12,7.02
CN=C(O)[C@H]1C2CCC(CC2)[C@@H]1N=c1[nH]c(-c2c[nH]c3ncc(F)cc23)ncc1F,5.6
COc1ccc2c(c1)N=C(O)/C2=C\c1[nH]c2c(c1CCC(=O)O)CCCC2,5.86
C=CC(O)=Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,5.28
Nc1ncnc2c1c(-c1cccc(O)c1)cn2-c1ccc(CCOP(=O)(O)CP(=O)(O)O)cc1,7.22
N=c1scc(-c2ccccc2)n1CC(=O)N1CCN(c2ccccc2)CC1,4.85
c1cc(-c2cnc3c(-c4cn[nH]c4)cnn3c2)ccc1OCCN1CCOCC1,5.48
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=NCCCN3CCOCC3)nc21,6.28
COc1ccc(Cl)c(Nc2ncnc3cccc(OC4CCN(C)CC4)c23)c1,6.52
CC(O)[C@H]1C2CCC(CC2)[C@@H]1N=c1[nH]c(-c2c[nH]c3ncc(F)cc23)ncc1F,6.01
OCC(O)[C@H]1C2CCC(CC2)[C@@H]1N=c1[nH]c(-c2c[nH]c3ncc(F)cc23)ncc1F,5.46
O=C(N[C@H]1CSCCN(C/C=C/c2ccccc2)C1=O)c1ccc(OP(=O)(O)O)cc1,5.55
CC(C)Oc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.26
CCCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1.Cl,6.52
CCOc1ccc2cc(-c3nn(C(C)(C)C)c4ncnc(N)c34)ccc2c1.Cl,5.66
CCCCCC(O)=Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.43
Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O,5.55
CCN(CC)CCN=c1cc2c(c[nH]1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C,4.89
Cc1ccn(CCC2CCCC2)c(=O)c1-c1ccc2nc(=N)[nH]cc2c1,6.1
CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c-4n[nH]c1C,6.6
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=N)O)CCCC3)C(O)=N2,7.52
CC(C)n1nc(-c2ccc3c(ccn3C(=O)OC(C)(C)C)c2)c2c(N)ncnc21,7.34
CCN(CC)CCCN=c1nc2c(c[nH]1)cc(-c1c(Cl)cccc1Cl)c(=O)n2C,6.02
O=C(N[C@H]1CSCCN(CCCc2ccccc2)C1=O)c1ccc(OP(=O)(O)O)cc1,5.57
c1ccc(-n2cnc3cc(OCCCCN4CCOCC4)ccc32)cc1,4.6
COc1cc2ncnc(Nc3cc(OC)c(OC(C)C)c(OC)c3)c2cc1OC,6.08
Cc1cccc(Nc2nccc(=Nc3c(NC(C)C(C)(C)C)c(=O)c3=O)[nH]2)c1,5.4
CC(C)(C)n1nc(-c2cnc3cc(OC4CCC4)ccc3c2)c(C(=N)O)c1N,5.0
CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,6.75
CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,8.3
CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccc(O)cc3)c3c(N)ncnc32)C1,8.1
COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,7.09
CCSc1nc(N2CC(C)OC(C)C2)c2cnn(/C=C\c3ccccc3)c2n1,4.64
Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(C=Cc3ccccc3)n2)[nH][nH]1,7.8
Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)[nH][nH]1,7.7
Cc1ccc(C(O)=NCCC2CCCC2)cc1C(O)=Nc1ccc(=N)[nH]c1,5.3
Cc1cc(C)c(-c2cc3cnc(=N)[nH]c3nc2N=C(O)NC(C)(C)C)c(C)c1,6.44
CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,8.51
CCCCCCc1cn(CCn2nc(-c3ccccc3)c3c(N)ncnc32)nn1,5.25
C=Cn1cnc2c(Nc3ccc(P(C)(C)=O)cc3)nc(N3CCC(CO)CC3)nc21,6.81
CN1CCN(CCCNc2cccc(-c3nc4c(C(=N)O)cccc4[nH]3)n2)CC1,5.7
CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c(C)c(C)c1CCCN(C)C)C(O)=N2,6.0
COc1cc(N=c2[nH]n3c(N[C@@H](CO)C(C)C)cc(C)nc3c2C(N)=O)cc(OC)c1,6.37
COc1cc(N=c2[nH]n3c(N[C@H](CO)C(C)C)cc(C)nc3c2C(N)=O)cc(OC)c1,5.92
CN=c1nc2c(c[nH]1)c(-c1ccc(N3CCNCC3)nc1)nn2CC1CCCC1,5.96
Cc1ccc(-c2nn(CCN3CCC(N(C)C)CC3)c3ncnc(N)c23)cc1,6.9
CCCc1cc(=NCCN(C)C)[nH]c2sc(C(=O)N/N=C/c3cccn3C)c(N)c12,7.2
CCCc1cc2c(N)c(C(=O)N/N=C/c3cccn3C)sc2[nH]c1=NCCN(C)C,5.68
CCCCCc1noc([C@H](CC)N=C(O)[C@H](Cc2ccc(OP(=O)(O)O)cc2)N=C(C)O)n1,4.19
N=c1ccc(-c2ccc3ncc4c(O)nc(=O)n(-c5cccc(C(F)(F)F)c5)c4c3n2)c[nH]1,6.08
O=C(O)c1cc(/C=N/N=C(O)CS(=O)(=O)c2ccc(Cl)cc2)c(F)c(F)c1Nc1ccc(I)cc1F,5.52
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,6.2
FC(F)(F)c1cc(CNc2ncnc3c2cnn3CC(Cl)c2ccc(Br)cc2)cc(C(F)(F)F)c1,6.2
COc1cc2cc3[nH]cc(C#N)c(=Nc4ccc(Cl)cc4Cl)c3cc2cc1OC,7.75
COc1cc(Cl)c(Cl)c(N=c2c(C#N)c[nH]c3cc(/C=C/c4ncc[nH]4)ccc23)c1,8.18
Cc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1Cl,6.52
OC(Cc1cccc(Br)c1)=Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,7.56
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3ccc(NC(=O)CCl)cc3)nc21,6.36
CN1C(=O)COc2c1cnc1ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc21,4.81
O=C1OCCc2c1c[nH]c2/C=C1\C(O)=Nc2cc(-c3ccccc3)ccc21,5.08
O=C(N[C@H](CO)c1ccc(F)c(Cl)c1)c1cc(-c2n[nH]cc2-c2cccc(Cl)c2)c[nH]1,5.96
COc1ccc(N=c2cc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,5.75
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(OCC(=O)O)c(P(=O)(O)O)c3)nc21,6.7
CC(O)=Nc1cccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)c1,6.82
CC(O)=Nc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,7.37
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(=O)O)s3)c2cc1OC,5.8
COc1ccc(-c2ccc(NC(=O)Nc3ccc(OC(F)(F)F)cc3)cc2)c2c(N)noc12,6.9
Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,6.19
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)cc1,6.19
OC(=Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccccc1,4.8
Cc1cncc(Oc2ccc(C(O)=NN=C(O)C(=O)c3c[nH]c4ccccc34)cc2)n1,4.4
N=c1[nH]cc(C=Cc2nc3ccccc3[nH]2)c2scc(-c3ccc(N)cc3)c12,6.2
CCc1cccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)c1,6.63
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(CCO)cc3)nc21,8.04
CCOc1ccc(N=c2nc3c(c[nH]2)cc(-c2c(Cl)cccc2Cl)c(=O)n3C)cc1,7.79
COc1cc(Nc2c(C#N)cnc3cc(-c4csc(CN(C)C)c4)sc23)c(Cl)cc1Cl,7.005
CN=C(O)c1c[nH]c(=N)c2c(-c3ccc(NC(O)=Nc4cccc(Cl)c4)cc3)csc12,8.7
COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC,5.3
Nc1ncnc2c1c(-c1ccccc1)nn2Cc1cn(CC(=O)Nc2ccc(F)cc2)nn1,4.79
C=CC(O)=Nc1ccc2nc[nH]c(=NCc3cccc4ccccc34)c2c1,6.32
CC(=O)c1ccc(-n2ccc(C)c(-c3ccc4nc(=N)[nH]cc4c3)c2=O)cc1,6.41
O=C(O)c1cnc2c(cnn2/C=C/c2ccccc2)c1NCc1ccccc1,5.4
CN(c1ccccc1)C(c1ccccc1)c1c[nH]c2ccc(Br)cc12,4.14
Cc1cccc(C)c1-c1cc(C)c2[nH]c(=Nc3cccc(Cl)c3)nnc2c1,6.876666666666666
Cc1cc(C)c2oc(=Nc3ccc(-c4cccc(C(=N)O)c4N)cc3F)[nH]c2c1,6.8
COc1ccc(-c2ccc(NC(=O)Nc3ccc(F)c(C)c3)cc2)c2c(N)noc12,5.7
CN(c1ccccc1)C(c1cccc([N+](=O)[O-])c1)c1c[nH]c2ccccc12,4.23
COc1ccccc1-n1c(-c2cc(O)ccc2C)cn2c3c(O)nc(=O)n(C)c3nc12,8.94
Nc1ncnc2c1c(-c1ccccc1)nn2Cc1cn(CC(O)=Nc2ccccc2)nn1,4.64
N=c1[nH]cc(C=CC(O)=NCCCn2ccnc2)c2scc(-c3ccc(Br)cc3)c12,9.1
COc1ccc(-n2nc3c(c2-c2ccc(Cl)c(Cl)c2)C(=O)CC(C)(C)C3)cc1,4.03
Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2c[nH]c(=Nc3ccc(CP(=O)(O)CP(=O)(O)O)cc3)nc21,6.12
CSc1nc(NCCc2ccc(Cl)cc2)c2ccn(Cc3ccc(F)cc3)c2n1,5.3
Cc1cc(-c2cc(O)ccc2Cl)cc2nnc(=Nc3cccc(N(C)C)c3)[nH]c12,7.67
Cc1cccc(Cl)c1N=C(O)c1ccc2nc(Nc3cccc(=NCCO)[nH]3)sc2c1,7.89
CN(c1ccccc1)C(c1ccccc1)c1c[nH]c2ccccc12,4.3
CC(=O)c1c(SSc2c(C(C)=O)c3ccccc3n2C)n(C)c2ccccc12,4.94
O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,4.79
