canonical_smiles,pchembl_value
CCN=C(O)Nc1nc2ccc(-c3ccccc3OC)nc2s1,7.84
CCN=C(O)Nc1nc2ccc(-c3ccncc3OC)cc2s1,9.29
CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,5.1
CC(C)n1nc(-c2cccc(CC#N)c2)c2c(N)ncnc21,4.3
CC(C)n1nc(C#Cc2cccc(N)c2)c2c(N)ncnc21,6.34
CC(C)n1nc(-c2ccc3[nH]ccc3c2)c2c(N)ncnc21,6.53
CC(C)n1nc(-c2ccc3cc[nH]c3c2)c2c(N)ncnc21,6.7
CC(C)n1nc(-c2cccc3[nH]ccc23)c2c(N)ncnc21,5.58
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc21,6.699333333333334
COc1cc(/C=C/c2ccccc2O)cc(OC)c1,4.62
COc1cc(/C=C/c2ccc(O)cc2)cc(OC)c1,5.0
COc1cc(/C=C/c2cccc(O)c2)cc(OC)c1,4.58
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,7.09
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCN1,5.98
O=C(N=c1ccn([C@H]2CC[C@@H](CO)O2)c(O)n1)c1ccccc1,4.18
CSc1ccccc1OCc1cc(C(=O)N2CCN=C(O)C2)no1,5.16
CC(C)n1nc(/C=C/c2cccc(O)c2)c2c(N)ncnc21,8.145
CCN=C(O)Nc1nc2ccc(-c3ccnc(C)c3)cc2[nH]1,7.41
CCN=C(O)Nc1nc2ccc(-c3ccncc3C)cc2[nH]1,6.75
CC(C)n1nc(-c2ccc3c(c2)CCO3)c2c(N)ncnc21,5.28
CC(=O)c1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1,5.7
CC(=O)c1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1,4.8
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,5.55
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,6.54
CC(C)n1nc(-c2ccc3c(c2)OCCO3)c2c(N)ncnc21,5.89
CC(C)Nc1nccc(Nc2ncc(-c3ccccc3)s2)n1,7.1
COC(Cn1nc(-c2ccc3oc(=N)[nH]c3c2)c2c(N)ncnc21)OC,5.0
Oc1ccc(C[C@H]2NCCc3cc(O)c(O)cc32)cc1O,5.63
COCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1Br,6.5
CC(C)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,9.1
CC(C)S(=O)c1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,9.0
C[C@@H](CO)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,8.7
C[C@H](CO)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,7.96
CC(C)S(=O)(=O)c1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,9.0
CC(C)Sc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,9.0
Nc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,6.95
COc1ccc(-c2nn([C@@H]3CCNC3)c3ncnc(N)c23)cc1O,5.69
Cc1c(C(=O)NCCN2CCOCC2)oc2ccc(Br)cc12,5.99
CC(C)Nc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,9.15
Cc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1,6.715
CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,6.8
COc1cccc(-c2nn(C(C)C)c3ncnc(N)c23)c1OC,4.95
COc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.39
CCOc1cc(-c2nn(CCO)c3ncnc(N)c23)ccc1OC,4.19
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,5.3933333333333335
Cc1nn(C)c2n[nH]c(=Nc3ccc(S(=O)(=O)N4CCNCC4)cc3)nc12,5.24
CC1N=C(O)NC1CCCCCC(O)=Nc1ccc(F)c(Cl)c1,7.82
CC1N=C(O)NC1CCCCCC(=O)Nc1ccc(F)cc1,7.73
CCOC(=O)CCCCC(=O)c1[nH]c(O)nc1CN1CCOCC1,6.26
CCCCSCc1nc(O)[nH]c1C(=O)CCCCC(=O)OCC,5.32
O=C1c2ccccc2C(=O)C1(O)N=C(O)c1c(Cl)cccc1Cl,4.68
O=C1/C(=C\c2cc3c(cc2Br)OCO3)C(O)=NN1c1ccc(I)cc1,5.6
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(Cl)c(-c2cncnc2)c1,8.54
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncnc2)c1,8.0
N#Cc1cccc(NC(O)=Nc2ccnc3cc(C(F)(F)F)ccc23)n1,5.6
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(Cl)c(-c2cc[nH]n2)c1,8.31
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)n1,6.22
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccnc(-c2cncnc2)c1,7.89
OC(=Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccn1,6.19
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncnc2)c1,7.895
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cc[nH]n2)c1,7.51
N=C(O)c1cc(-c2cc[nH]c(=N)n2)[nH]c1-c1cc(C(F)(F)F)ccc1C(F)(F)F,5.51
N#Cc1ccc2[nH]c(=N)n(-c3nc(-c4ccccc4)cs3)c2c1,8.0
Clc1cccc(N=c2[nH][nH]c3ncnc(Nc4cccc(Br)c4)c23)c1,5.87
Clc1cccc(N=c2[nH][nH]c3ncnc(Nc4cccc(Cl)c4)c23)c1,5.7
Clc1cccc(N=c2ncnc3[nH][nH]c(-c4ccccc4)c2-3)c1,5.42
Oc1ccc(-c2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,6.62
Oc1cccc(-c2[nH][nH]c3ncnc(=Nc4cccc(Cl)c4)c2-3)c1,6.75
O=c1c(N=c2cc[nH]cc2)c(NCc2cccc(C(F)(F)F)c2)c1=O,6.4
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-n2ccnc2)c1,8.72
COC(=O)c1cc2cc(N=C(O)c3ccccc3C(F)(F)F)cnc2[nH]1,6.36
N=c1ncc(-c2cncc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)c[nH]1,7.98
FC(F)C(F)(F)Oc1cccc(Nc2nccc(-c3ccncc3)n2)c1,4.0
O=C1Nc2ccccc2C1=Cc1c[nH]c2ccccc12,5.9
O=C(c1cc2cc(O)ccc2[nH]1)c1cc2cc(O)ccc2[nH]1,5.635
Nc1ccc(-c2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,5.44
Nc1cccc(-c2[nH][nH]c3ncnc(=Nc4cccc(Cl)c4)c2-3)c1,5.51
Clc1cccc(N=c2[nH][nH]c3ncnc(Nc4ccccc4)c23)c1,5.87
Oc1ccc(Nc2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,6.82
Oc1cccc(N=c2[nH][nH]c3ncnc(Nc4cccc(Cl)c4)c23)c1,6.58
CC1(c2nnc(-c3ccncc3)o2)CC(c2ccc(F)cc2)=NO1,4.97
O=C(O)c1ccccc1N=c1ccnc(Nc2ccc([N+](=O)[O-])cc2)[nH]1,6.1
Cn1c(=O)c2c(nc(-n3ccnc3)n2Cc2ccc(Cl)cc2Cl)n(C)c1=O,5.58
CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(Cl)cc23)c1F,5.752307692307692
CSCNc1cc2ccc(-c3cc(F)ccc3Cl)cc2cn1,7.14
COc1ccc(CSc2nnc(N=C(O)c3ccccc3Cl)s2)cc1,5.9
COc1ccc(CSc2n[nH]c(=NC(=O)c3ccc(Cl)cc3)s2)cc1,6.72
COC(=O)c1cc2cc(N=C(O)c3c(C)cccc3Cl)cnc2[nH]1,7.55
Nc1ccc(Nc2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,5.93
COC(=O)c1cc2cc(NCc3ccccc3C(F)(F)F)cnc2[nH]1,6.78
CCN=C(O)Nc1nc2ccc(-c3ccccc3OC(F)(F)F)cc2s1,8.44
Cc1ccc(C(F)(F)F)cc1-c1[nH]c(-c2cc[nH]c(=N)n2)cc1C(=N)O,6.12
COc1ccc(CSc2n[nH]c(=NC(=O)c3ccc(F)cc3)s2)cc1,6.71
COC(=O)c1cc2cc(N=C(O)c3c(F)cccc3OC)cnc2[nH]1,7.1575
OC(=Nc1nnc(CCc2ccccc2)s1)c1ccccc1I,5.89
O=C(N=c1[nH]nc(CCc2ccccc2)s1)c1ccc(I)cc1,6.4
COc1cccc2c3cccc(OC)c3c3[nH]cnc3c12,4.8
CCOC(=O)c1c(C)n(C(=O)c2ccco2)c(=O)n1C(=O)c1ccco1,4.96
OC(=Nc1cc2ccc(-c3cncnc3)cc2cn1)C1CC1,8.4
OC(=Nc1cc2ccc(-c3cnccn3)cc2cn1)C1CC1,7.75
OC(=Nc1cc2ccc(-c3ccnnc3)cc2cn1)C1CC1,7.47
COC(=O)c1cccc(Nc2nccc(-c3cccnc3)n2)c1,5.29
O=C(N=c1cc2ccc(Oc3cncnc3)cc2c[nH]1)C1CC1,7.38
O=C(O)c1ccccc1N=c1ccnc(Nc2cccc(O)c2)[nH]1,6.5
c1ccc(N=c2[nH][nH]c3ncnc(Nc4ccccc4)c23)cc1,5.71
O=C1N(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N2CCCN12,4.5
CC(C)n1nc(-c2cc3ccccc3nc2Cl)c2c(N)ncnc21,5.7
CC(C)n1nc(-c2ccc3nc(Cl)ccc3c2)c2c(N)ncnc21,5.42
CCN=C(O)Nc1nc2ccc(-c3ccccc3OC(F)(F)F)cc2[nH]1,6.77
Cc1ccc(F)cc1-c1ccc2cc(NS(C)(=O)=O)ncc2c1,7.57
OC(=Nc1cc2ccc(-c3ccc[nH]3)cc2cn1)C1CC1,9.15
COC(=O)c1cc2cc(N=C(O)c3ccccc3C)cnc2[nH]1,7.52
Cc1nc(-c2ccc3cc(N=C(O)C4CC4)ncc3c2)cs1,7.89
CCN=C(O)Nc1nc2ccc(-c3cccc(C#N)c3)cc2[nH]1,6.02
COC(=O)c1cc2cc(NCc3cnc4[nH]ccc4c3)cnc2[nH]1,6.87
COC(=O)c1cc2cc(NCc3ccc4nc[nH]c4c3)cnc2[nH]1,6.34
CC(C)n1nc(-c2ccc3occc(=O)c3c2)c2c(N)ncnc21,5.66
CC(C)n1nc(-c2cc3cc(C=O)ccc3s2)c2c(N)ncnc21,4.3
COc1cc(C(O)=Nc2ccc(O)cc2C(=O)O)ccc1OC(C)=O,6.18
O=C1N(c2cccc(Cl)c2)C(c2ccccc2)N2CCCN12,4.65
COC(=O)c1cc2cc(NCc3c(C)cccc3Cl)cnc2[nH]1,8.85
CCc1ccc(Cl)cc1-c1[nH]c(-c2cc[nH]c(=N)n2)cc1C(=N)O,6.68
CN=c1nc(-c2cc(C(=N)O)c(-c3cc(Cl)ccc3C)[nH]2)cc[nH]1,6.0
CN=C(O)c1cc(-c2cc[nH]c(=N)n2)[nH]c1-c1cc(Cl)ccc1C,6.32
Cc1cc(Nc2ncc(C(O)=Nc3c(C)cccc3Cl)s2)nc(C)n1,8.52
Cc1ccnc(N=c2cc(C)nc(-c3ccccc3)[nH]2)c1,6.0
Cc1c[nH]nc1-c1ccc2cc(N=C(O)C3CC3)ncc2c1,10.0
CN=C(O)Nc1cc2ccc(-c3cnccc3C)cc2cn1,10.0
Cn1cc(-c2ccc3cc(N=C(O)C4CC4)ncc3c2)cn1,8.52
Cn1nccc1-c1ccc2cc(N=C(O)C3CC3)ncc2c1,8.7
Cn1ccc(Oc2ccc3cc(=NC(=O)C4CC4)[nH]cc3c2)n1,8.15
NCCC(O)=Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,6.26
O=C(c1ccccc1)c1ccc2nc(NC(O)=NCCO)[nH]c2c1,7.03
CC(C)n1nc(-c2ccc3cnccc3c2)c2c(N)ncnc21,4.92
CC(C)n1nc(-c2ccc3ccncc3c2)c2c(N)ncnc21,5.68
CC(C)n1nc(-c2ccc3ncccc3c2)c2c(N)ncnc21,7.026666666666666
CC(C)n1nc(-c2cnc3ccccc3c2)c2c(N)ncnc21,5.9
CC(C)n1nc(-c2ccc3[nH]c(=O)ccc3c2)c2c(N)ncnc21,4.46
CC(C)n1nc(-c2ccc3c(C=O)c[nH]c3c2)c2c(N)ncnc21,4.92
Cc1[nH]nc2cc(N=c3[nH]c(=NC4CC4)c4occc4[nH]3)ccc12,5.28
COc1cc2c(ccc3cc(OC)c(OC)c(O)c32)cc1O,4.45
COC(=O)c1cc(O)cc(OC)c1Oc1cc(C)cc(O)c1C(=O)O,4.68
CC(O)=Nc1cc2c(nc1C)nc(C)n2Cc1ccc(Br)cc1,4.81
COc1ccc(CC(=O)Oc2ccc(C)cc2Br)cc1OC,5.16
CCN=C(O)Nc1nc2ccc(-c3c(C)cccc3Cl)cc2[nH]1,7.63
CC12CCC(=O)N1C(C(O)=Nc1nnc(SCc3ccccc3F)s1)CS2,5.39
COC(=O)c1cc2cc(NCc3ccccc3C)cnc2[nH]1,7.72
CCN=C(O)Nc1nc2ccc(-c3ccccc3OC)cc2s1,9.96
CCN=C(O)Nc1nc2ccc(-c3ccc(OC)cc3)cc2s1,8.25
COC(=O)c1cc2cc(NCc3ccccc3OC)cnc2[nH]1,6.29
CCN=C(O)Nc1nc2ccc(-c3ccccc3OC)cc2o1,8.21
COc1ccccc1-c1ccc2nc(NC(O)=NCCO)sc2c1,10.19
NCCNC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.3
Cc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,5.875
COc1ccccc1C#Cc1nn(C(C)C)c2ncnc(N)c12,6.28
COc1cccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)c1,5.5600000000000005
COc1ccc(C#Cc2nn(C(C)C)c3ncnc(N)c23)cc1,5.73
CC(C)n1nc(-c2ccc3[nH]c(=N)ccc3c2)c2c(N)ncnc21,5.7
CC(C)n1nc(-c2ccc3nccc(N)c3c2)c2c(N)ncnc21,5.19
Nc1ncnc2c1c(-c1c[nH]c3nccc-3c1)nn2C1CCCC1,7.95
Nc1ncnc2c1c(-c1ccc3c[nH]nc3c1)nn2C1CCCC1,6.85
Nc1ncnc2c1c(-c1ccc3n[nH]cc3c1)nn2C1CCCC1,6.33
Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,5.369999999999999
OC1CCC(N=c2nc(Cl)cc(-c3c[nH]c4ncccc34)[nH]2)CC1,6.2
CC1CCC(n2nc(-c3ccc(F)c(O)c3)c3c(N)ncnc32)C1,8.19
CC(C)=Cc1ccc2cc(N=C(O)C3CC3)ncc2c1,8.52
O=C(N=c1cc2ccc(OC3CCC3)cc2c[nH]1)C1CC1,8.15
O=C(N=c1cc2ccc(OC3COC[C@@H]3O)cc2c[nH]1)C1CC1,7.98
O=C(N=c1cc2ccc(OC3COC[C@H]3O)cc2c[nH]1)C1CC1,7.98
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,6.85
COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,7.3
CCN=C(O)Nc1nc2ccc(-c3cccc(C)c3)cc2[nH]1,6.86
CCN=C(O)Nc1nc2ccc(-c3ccccc3C)cc2[nH]1,7.77
CCN=C(O)Nc1nc2ccc(-c3ccc(C)cc3)cc2[nH]1,6.16
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,7.4
Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,8.0
Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,6.96
CCN=C(O)Nc1nc2ccc(-c3ccccc3OC)cc2[nH]1,8.21
CCN=C(O)Nc1nc2ccc(-c3ccc(N)cc3OC)cc2s1,9.96
CCN=C(O)Nc1nc2ccc(Oc3cccc(OC)c3)cc2[nH]1,6.74
CC(C)n1nc(-c2ccc3c(ccn3C)c2)c2c(N)ncnc21,6.16
N#CCC(C1CCCC1)n1cc(-c2nc[nH]c3nccc2-3)cn1,5.5
N#CC[C@H](C1CCCC1)n1cc(-c2nc[nH]c3nccc2-3)cn1,5.5125
CC(C)n1nc(-c2ccc3[nH]c(=NN)ccc3c2)c2c(N)ncnc21,5.52
COc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,5.0
COc1cc(/C=C/c2cccc(OC)c2O)cc(OC)c1,5.1
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(Cl)cc1,6.4
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccc(F)cc1,6.24
NC1CCC(N=c2nc(Cl)cc(-c3c[nH]c4ncccc34)[nH]2)CC1,5.8
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,5.35
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCCNC1,5.1
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2CC1CCNCC1,5.23
CCc1c(-c2ccc(C(C)(C)O)cc2)[nH]c2nccnc12,5.9
O=C(N=c1cc2ccc(N3CCCC3)cc2c[nH]1)C1CC1,7.77
O=C(N=c1cc2ccc(N3CCC(O)C3)cc2c[nH]1)C1CC1,9.0
OC(=Nc1cc2ccc(C3(O)CCCC3)nc2cn1)C1CC1,8.15
COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,5.85
COc1ccc(-c2nn(C3CCC3)c3ncnc(N)c23)cc1OC,6.569999999999999
COc1ccc(-c2nn(C3CCCC3)c3ncnc(N)c23)cc1O,7.25
C=CCn1nc(-c2ccc(OCC)c(OC)c2)c2c(N)ncnc21,4.84
CCCNc1nc(S(C)(=O)=O)nc2c1cnn2/C=C\c1ccccc1,6.14
CCCNc1nc(SC)nc2c1cnn2CC(Br)c1ccccc1,6.06
CCCNc1nc(SC)nc2c1cnn2CC(Cl)c1ccccc1,5.32
CC(C)Cc1ccc2cc(N=C(O)C3CC3)ncc2c1,9.0
CC(CO)Cc1ccc2cc(N=C(O)C3CC3)ncc2c1,9.1
C[C@H](CO)Cc1ccc2cc(N=C(O)C3CC3)ncc2c1,9.15
C[C@@H](CO)Cc1ccc2cc(N=C(O)C3CC3)ncc2c1,9.15
CC(C)COc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,7.92
CC(C)(C)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,7.89
COC[C@H](C)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,8.1
COC[C@@H](C)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,7.57
C[C@@H](CCO)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,8.7
C[C@H](CCO)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,7.64
CC(C)(CO)Oc1ccc2cc(=NC(=O)C3CC3)[nH]cc2c1,7.96
O=c1c2ccccc2c(O)nn1CC1COC2(CCCCC2)O1,4.9
O=C(N=c1cc2ccc(N3CCNCC3)cc2c[nH]1)C1CC1,6.62
Cn1cc(-c2cnc3ccc(N=C(O)NC(C)(C)C)nc3c2)cn1,5.22
COc1cc(-c2nn(C3CCCC3)c3ncnc(N)c23)ccc1N,7.58
COc1ccc(-c2nn(C(C)(C)C)c3ncnc(N)c23)cc1OC,5.36
CCOc1ccc(-c2nn(C(C)C)c3ncnc(N)c23)cc1OC,5.68
CCOc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1OC,5.22
COc1ccc(-c2nn(C[C@H](C)CO)c3ncnc(N)c23)cc1OC,4.92
COc1ccc(-c2nn(C[C@@H](C)CO)c3ncnc(N)c23)cc1OC,5.19
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,6.08
CCOC(=O)CCCCC(=O)c1[nH]c(O)nc1CSc1nc(C)cc(O)n1,6.72
Cc1nn(C)c2n[nH]c(=Nc3ccc(S(=O)(=O)N4CCCNCC4)cc3)nc12,5.23
CCOC(=O)c1ccc(NC(O)=NC2CC3CCC(C2)N3)cc1,4.5
Cc1c(F)cccc1N=C(O)CCCCCC1NC(O)=NC1C,7.85
O=C(O)CC(CCc1ccccc1)OC1OC(CO)C(O)C(O)C1O,4.3
Cc1ccc(NC(=O)CCCCCC2NC(O)=NC2C)cc1,7.84
CCCCC(=O)C1CCN(Cc2ccccc2)CC1,4.71
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(Cl)c(-c2cncc(F)c2)c1,8.41
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cncc(F)c2)c1,8.31
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(C(F)(F)F)c(-c2cncnc2)c1,7.66
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(Cl)c(-c2cccnc2)c1,8.0
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cncc(F)c2)c1,7.58
OC(=Nc1ccc(OC(F)(F)F)c(F)c1)c1cccc(-c2cncnc2)c1,7.66
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1F,7.44
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cc(-c2cncnc2)ccc1F,7.365
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(F)c(-c2cncnc2)c1,8.49
O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cccc(-c2cncnc2)c1,8.02
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cnccn2)c1,8.51
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2)c1,8.06
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cccc(-c2cncnc2)c1,8.156666666666666
O=C(Nc1ccc(OC(F)(F)F)cc1)c1ccc(O)c(-c2cncnc2)c1,7.89
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cccnc2O)c1,7.11
Cc1ccc(F)cc1-c1ccc2cc(N=C(O)C(F)(F)F)ncc2c1,7.48
O=[N+]([O-])c1ccccc1-c1n[nH]cc1/C=C1\C(O)=Nc2ccccc21,6.57
OC(=Nc1cc2ccc(-c3c(Cl)cccc3Cl)nc2cn1)C1CC1,7.82
O=C(Nc1cc2c(Cl)nc(-c3ccccc3Cl)cc2cn1)C1CC1,9.1
Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2Cl)cn1,7.57
OC(=Nc1cc2ncc(-c3cc(F)ccc3Cl)cc2cn1)C1CC1,9.52
O=C(N=c1cc2cnc(-c3cc(F)ccc3Cl)cc2c[nH]1)C1CC1,9.4
Nc1ncnc2c1c(-c1cccc(Cl)c1)cn2-c1ccccc1,6.22
Cc1ccc(F)cc1-c1ccc2cc(N=C(O)C(F)F)ncc2c1,9.0
Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncs1,8.52
Cc1ncc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cncnc1,8.58
N=C(O)c1cccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)c1,6.8025
Nc1cnc(-c2cccc(C(=O)Nc3ccc(OC(F)(F)F)cc3)c2)cn1,8.15
FC(F)(F)Oc1ccc(Nc2ncnc3c2cnn3Cc2ccncc2)cc1,6.41
Cn1cc(-c2cc(C(=O)Nc3ccc(OC(F)(F)F)cc3)ccc2F)cn1,7.46
Cn1cc(-c2ccc3nnc(Sc4ccc5ncccc5c4)n3n2)cn1,5.47
O=C(Nc1ccc([N+](=O)[O-])cc1)N1CCc2[nH]c3c(Cl)cc(Cl)cc3c2C1,5.6
OC(=Nc1cc2ccc(-c3ccccc3Cl)nc2cn1)C1CC1,8.52
O=C(N=c1cc2cnc(-c3ccccc3Cl)cc2c[nH]1)C1CC1,9.52
OC(=Nc1cc2ccc(-c3ccncc3Cl)cc2cn1)C1CC1,8.86
OC(=Nc1cc2ccc(-c3cnccc3Cl)cc2cn1)C1CC1,10.15
O=c1cc(-c2ccccc2Cl)[nH]c2cnc(N=C(O)C3CC3)cc12,8.22
O=C(N=c1cc2c(=O)[nH]c(-c3ccccc3Cl)cc2c[nH]1)C1CC1,8.3
OC(=Nc1cc2cnc(-c3ccccc3Cl)c(O)c2cn1)C1CC1,7.7
O=C(Nc1cc2c[n+]([O-])c(-c3ccccc3Cl)cc2cn1)C1CC1,9.1
COc1ccc(-c2n[nH]c3ncnc(Nc4cccc(Cl)c4)c23)cc1,4.78
Cc1c(F)cncc1-c1cc2c[nH]c(=NC(=O)[C@@H]3C[C@@H]3F)cc2cn1,9.78
Cc1c(F)cncc1-c1cc2cnc(NC(=O)C3CC3F)cc2c[n+]1[O-],8.98
Cc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-n1ccnc1,8.4
COc1ccc(C(=O)Nc2ccc(OC(F)(F)F)cc2)cc1-c1cc[nH]n1,7.89
OC(=Nc1cc2ccc(-c3cncc(F)c3)cc2cn1)C1CC1,9.3
COc1ccc2[nH]cc(C=C3C(=O)Nc4ccccc43)c2c1,5.9
COc1c(-c2nc3ccccc3[nH]2)c(O)cc2oc(C)cc(=O)c12,6.1
Nc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,7.7
Nc1c2c(O)nc(-c3ccccc3)cc2nn1-c1ccccc1,5.82
COC(=O)c1cc2cc(NC(=O)c3ccc4[nH]ccc4c3)cnc2[nH]1,5.49
c1cncc(-c2ccnc(Nc3cccc(-n4ccnc4)c3)n2)c1,5.48
N=c1nc2nc(-c3cccc(O)c3)c(-c3cccc(O)c3)nc2c(N)[nH]1,5.388000000000001
O=C(O)c1ccccc1N=c1ccnc(Nc2ccc3n[nH]cc3c2)[nH]1,6.3
Oc1ccc(-c2ccccc2-c2cc(O)cc(O)c2)cc1,5.1
Oc1ccc(-c2cccc(-c3cc(O)cc(O)c3)c2)cc1,4.7
Oc1ccc(-c2ccc(-c3cc(O)cc(O)c3)cc2)cc1,4.7
N#CCOc1ccc(Nc2nc(Nc3cccc(S(N)(=O)=O)c3)ncc2Br)cc1,7.0
Cc1nc(Cl)ncc1-c1ccc2cc(N=C(O)C3CC3)ncc2c1,9.1
Cc1cccc(Nc2ncnc3[nH][nH]c(=Nc4cccc(Cl)c4)c23)c1,5.78
Clc1cccc(Nc2ncnc3[nH][nH]c(=NCc4ccccc4)c23)c1,5.18
COc1cccc(N=c2[nH][nH]c3ncnc(Nc4cccc(Cl)c4)c23)c1,5.47
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cncc(-c2cnn(CCO)c2)c1,6.82
CS(=O)(=O)Nc1ccc(-c2cc(Nc3ccc(OC(F)(F)F)cc3)ncn2)cc1,6.94
O=C(Nc1ccc(OC(F)(F)F)cc1)c1cnc(OCCO)c(-c2cc[nH]n2)c1,6.275
Cc1nc(C)c(Cn2ncc3c(Nc4ccc(OC(F)(F)F)cc4)ncnc32)s1,6.28
CC(O)=Nc1cc2ccc(-c3cc(F)ccc3C)cc2cn1,9.52
Cc1ccncc1-c1cc2c[nH]c(=NC(=O)C3CC3F)cc2cn1,9.28
Cc1ccncc1-c1cc2c[nH]c(=NC(=O)[C@@H]3C[C@@H]3F)cc2cn1,9.4
